SalesID,OrderID,OrderDate,ShipDate,ProductID,CustomerID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,Cost
292,O100292,01-07-20,09-07-20,P0013,C0409,S050,5,15510.94,0.15,77554.7,56745
293,O100293,11-03-23,18-03-23,P0006,C0127,S044,18,4352.97,0.15,78353.46,58860
294,O100294,13-06-21,26-06-21,P0003,C0120,S038,8,7835.06,0.2,62680.48,38176
295,O100295,02-12-19,11-12-19,P0001,C0015,S033,15,4675.34,0.2,70130.1,57720
296,O100296,21-01-23,23-01-23,P0009,C0015,S014,19,26212.11,0,498030.09,343064
297,O100297,10-09-19,24-09-19,P0007,C0096,S027,18,26164.34,0.2,470958.12,301662
298,O100298,08-04-21,18-04-21,P0005,C0106,S043,18,17097.45,0.05,307754.1,252450
299,O100299,04-11-20,10-11-20,P0011,C0124,S021,17,681.98,0.15,11593.66,7004
300,O100300,21-04-20,02-05-20,P0002,C0024,S050,7,12407.97,0.2,86855.79,64484
301,O100301,25-06-24,27-06-24,P0007,C0182,S022,17,26164.34,0.15,444793.78,284903
302,O100302,16-08-19,24-08-19,P0005,C0099,S021,5,17097.45,0.2,85487.25,70125
303,O100303,29-08-23,06-09-23,P0003,C0214,S024,19,7835.06,0,148866.14,90668
304,O100304,08-03-24,19-03-24,P0011,C0327,S008,10,681.98,0,6819.8,4120
305,O100305,10-06-23,15-06-23,P0009,C0058,S035,1,26212.11,0.05,26212.11,18056
306,O100306,27-10-19,28-10-19,P0012,C0087,S036,14,8792.16,0.1,123090.24,76034
307,O100307,19-09-19,28-09-19,P0011,C0410,S015,2,681.98,0,1363.96,824
308,O100308,17-04-24,18-04-24,P0002,C0465,S044,10,12407.97,0.15,124079.7,92120
309,O100309,07-01-21,20-01-21,P0002,C0083,S036,5,12407.97,0.15,62039.85,46060
310,O100310,14-03-23,21-03-23,P0001,C0475,S040,15,4675.34,0.15,70130.1,57720
311,O100311,19-03-23,21-03-23,P0009,C0185,S020,18,26212.11,0.05,471817.98,325008
312,O100312,25-11-22,27-11-22,P0001,C0208,S004,6,4675.34,0.2,28052.04,23088
313,O100313,29-05-23,07-06-23,P0006,C0010,S015,5,4352.97,0.05,21764.85,16350
314,O100314,15-01-19,28-01-19,P0010,C0341,S002,1,23177.55,0.1,23177.55,14919
315,O100315,11-03-24,22-03-24,P0008,C0321,S032,18,24525.84,0.15,441465.12,334620
316,O100316,18-12-24,25-12-24,P0008,C0026,S017,8,24525.84,0.05,196206.72,148720
317,O100317,01-03-24,07-03-24,P0002,C0153,S021,5,12407.97,0.1,62039.85,46060
318,O100318,11-02-21,23-02-21,P0012,C0232,S049,4,8792.16,0,35168.64,21724
319,O100319,14-09-23,24-09-23,P0004,C0377,S047,1,22626.59,0.05,22626.59,18070
320,O100320,24-04-21,26-04-21,P0004,C0331,S020,4,22626.59,0.2,90506.36,72280
321,O100321,18-05-19,26-05-19,P0005,C0273,S018,20,17097.45,0,341949,280500
322,O100322,29-09-21,11-10-21,P0005,C0151,S041,2,17097.45,0.15,34194.9,28050
323,O100323,03-12-23,07-12-23,P0006,C0339,S023,18,4352.97,0.05,78353.46,58860
324,O100324,20-08-19,23-08-19,P0003,C0141,S003,17,7835.06,0.1,133196.02,81124
325,O100325,17-08-21,31-08-21,P0002,C0480,S025,19,12407.97,0.1,235751.43,175028
326,O100326,06-08-22,10-08-22,P0010,C0404,S018,10,23177.55,0.05,231775.5,149190
327,O100327,05-11-24,09-11-24,P0012,C0032,S023,14,8792.16,0.1,123090.24,76034
328,O100328,01-02-22,02-02-22,P0005,C0007,S046,18,17097.45,0.2,307754.1,252450
329,O100329,18-12-20,29-12-20,P0006,C0041,S012,14,4352.97,0.2,60941.58,45780
330,O100330,23-07-24,24-07-24,P0004,C0360,S019,12,22626.59,0.15,271519.08,216840
331,O100331,18-11-24,24-11-24,P0010,C0186,S032,14,23177.55,0.15,324485.7,208866
332,O100332,03-09-20,08-09-20,P0002,C0240,S001,13,12407.97,0.05,161303.61,119756
333,O100333,23-04-24,27-04-24,P0003,C0278,S025,8,7835.06,0.1,62680.48,38176
334,O100334,14-08-20,27-08-20,P0009,C0400,S007,15,26212.11,0,393181.65,270840
335,O100335,18-08-23,25-08-23,P0005,C0412,S001,18,17097.45,0.2,307754.1,252450
336,O100336,03-07-20,10-07-20,P0013,C0412,S026,8,15510.94,0.1,124087.52,90792
337,O100337,12-04-21,18-04-21,P0007,C0468,S005,3,26164.34,0.15,78493.02,50277
338,O100338,28-02-23,02-03-23,P0013,C0364,S034,18,15510.94,0.05,279196.92,204282
339,O100339,31-07-19,05-08-19,P0008,C0013,S044,13,24525.84,0.2,318835.92,241670
340,O100340,11-06-19,25-06-19,P0003,C0228,S017,3,7835.06,0.05,23505.18,14316
341,O100341,07-06-21,15-06-21,P0001,C0177,S042,7,4675.34,0.1,32727.38,26936
342,O100342,26-05-22,27-05-22,P0006,C0495,S030,7,4352.97,0.05,30470.79,22890
343,O100343,25-04-20,07-05-20,P0011,C0444,S030,16,681.98,0.05,10911.68,6592
344,O100344,17-04-21,24-04-21,P0013,C0239,S049,8,15510.94,0.2,124087.52,90792
345,O100345,10-08-22,23-08-22,P0003,C0201,S010,10,7835.06,0.15,78350.6,47720
346,O100346,24-03-24,02-04-24,P0003,C0036,S012,12,7835.06,0.1,94020.72,57264
347,O100347,07-12-21,13-12-21,P0006,C0238,S020,17,4352.97,0.15,74000.49,55590
348,O100348,23-03-24,25-03-24,P0011,C0469,S014,16,681.98,0.1,10911.68,6592
349,O100349,12-04-21,18-04-21,P0004,C0098,S006,11,22626.59,0.15,248892.49,198770
350,O100350,07-07-19,17-07-19,P0002,C0281,S018,8,12407.97,0.05,99263.76,73696
351,O100351,08-03-19,13-03-19,P0011,C0199,S039,18,681.98,0.2,12275.64,7416
352,O100352,07-09-23,12-09-23,P0001,C0150,S045,5,4675.34,0.05,23376.7,19240
353,O100353,13-09-22,17-09-22,P0006,C0090,S039,13,4352.97,0.2,56588.61,42510
354,O100354,03-10-21,11-10-21,P0008,C0395,S033,18,24525.84,0.1,441465.12,334620
355,O100355,20-11-21,03-12-21,P0012,C0448,S010,16,8792.16,0.15,140674.56,86896
356,O100356,02-03-24,05-03-24,P0004,C0069,S013,12,22626.59,0.05,271519.08,216840
357,O100357,27-07-20,08-08-20,P0002,C0208,S013,18,12407.97,0.15,223343.46,165816
358,O100358,23-01-21,01-02-21,P0006,C0202,S047,2,4352.97,0.2,8705.94,6540
359,O100359,19-05-19,02-06-19,P0013,C0118,S047,3,15510.94,0,46532.82,34047
360,O100360,27-01-19,03-02-19,P0001,C0024,S043,5,4675.34,0.05,23376.7,19240
361,O100361,06-10-19,18-10-19,P0001,C0088,S043,5,4675.34,0,23376.7,19240
362,O100362,14-06-21,23-06-21,P0003,C0207,S038,15,7835.06,0.1,117525.9,71580
363,O100363,05-09-19,15-09-19,P0013,C0293,S014,20,15510.94,0.15,310218.8,226980
364,O100364,21-06-24,22-06-24,P0001,C0197,S032,1,4675.34,0.2,4675.34,3848
365,O100365,12-08-23,13-08-23,P0007,C0383,S005,1,26164.34,0.2,26164.34,16759
366,O100366,30-01-22,08-02-22,P0002,C0390,S020,10,12407.97,0,124079.7,92120
367,O100367,19-08-24,02-09-24,P0013,C0472,S037,14,15510.94,0.05,217153.16,158886
368,O100368,14-03-20,16-03-20,P0005,C0302,S013,17,17097.45,0.05,290656.65,238425
369,O100369,14-09-21,18-09-21,P0009,C0131,S024,20,26212.11,0.2,524242.2,361120
370,O100370,30-10-21,13-11-21,P0012,C0305,S005,12,8792.16,0.1,105505.92,65172
371,O100371,14-06-23,16-06-23,P0009,C0077,S008,12,26212.11,0.15,314545.32,216672
372,O100372,24-02-24,05-03-24,P0013,C0089,S020,8,15510.94,0.05,124087.52,90792
373,O100373,13-05-22,24-05-22,P0012,C0086,S044,3,8792.16,0,26376.48,16293
374,O100374,18-01-20,25-01-20,P0009,C0428,S028,13,26212.11,0.15,340757.43,234728
375,O100375,03-05-24,04-05-24,P0005,C0428,S006,1,17097.45,0.05,17097.45,14025
376,O100376,05-12-19,13-12-19,P0007,C0397,S040,14,26164.34,0.1,366300.76,234626
377,O100377,26-01-20,04-02-20,P0003,C0258,S007,2,7835.06,0.05,15670.12,9544
378,O100378,15-05-21,29-05-21,P0006,C0439,S036,19,4352.97,0.15,82706.43,62130
379,O100379,15-01-22,16-01-22,P0013,C0054,S008,3,15510.94,0.1,46532.82,34047
380,O100380,15-05-19,18-05-19,P0003,C0067,S036,11,7835.06,0,86185.66,52492
381,O100381,28-04-21,08-05-21,P0008,C0214,S036,5,24525.84,0.15,122629.2,92950
382,O100382,12-11-19,17-11-19,P0002,C0208,S020,6,12407.97,0.2,74447.82,55272
383,O100383,11-09-21,21-09-21,P0007,C0012,S005,13,26164.34,0.2,340136.42,217867
384,O100384,20-09-22,27-09-22,P0008,C0369,S039,5,24525.84,0,122629.2,92950
385,O100385,13-08-24,25-08-24,P0013,C0420,S026,12,15510.94,0,186131.28,136188
386,O100386,05-02-20,12-02-20,P0005,C0191,S013,8,17097.45,0,136779.6,112200
387,O100387,27-10-22,06-11-22,P0008,C0468,S028,20,24525.84,0.2,490516.8,371800
388,O100388,13-06-23,26-06-23,P0012,C0462,S037,11,8792.16,0,96713.76,59741
389,O100389,24-01-22,06-02-22,P0002,C0450,S021,15,12407.97,0.15,186119.55,138180
390,O100390,23-07-21,29-07-21,P0009,C0060,S006,18,26212.11,0.15,471817.98,325008
391,O100391,04-11-23,07-11-23,P0002,C0178,S005,19,12407.97,0.15,235751.43,175028
392,O100392,18-12-19,31-12-19,P0005,C0217,S008,20,17097.45,0.1,341949,280500
393,O100393,06-10-21,18-10-21,P0005,C0242,S037,3,17097.45,0,51292.35,42075
394,O100394,02-01-22,05-01-22,P0012,C0001,S037,13,8792.16,0.05,114298.08,70603
395,O100395,15-05-23,21-05-23,P0005,C0190,S011,12,17097.45,0,205169.4,168300
396,O100396,10-01-20,11-01-20,P0008,C0386,S032,10,24525.84,0.15,245258.4,185900
397,O100397,14-01-23,27-01-23,P0012,C0479,S022,9,8792.16,0,79129.44,48879
398,O100398,26-06-20,28-06-20,P0001,C0288,S018,6,4675.34,0.15,28052.04,23088
399,O100399,13-01-24,22-01-24,P0009,C0439,S046,18,26212.11,0.2,471817.98,325008
400,O100400,30-07-23,01-08-23,P0003,C0221,S048,1,7835.06,0,7835.06,4772
401,O100401,20-12-22,29-12-22,P0003,C0046,S033,3,7835.06,0.2,23505.18,14316
402,O100402,21-08-22,04-09-22,P0010,C0104,S006,13,23177.55,0,301308.15,193947
403,O100403,10-04-22,17-04-22,P0004,C0174,S017,13,22626.59,0,294145.67,234910
404,O100404,21-09-21,01-10-21,P0012,C0186,S039,17,8792.16,0.05,149466.72,92327
405,O100405,09-04-23,12-04-23,P0013,C0350,S021,5,15510.94,0.1,77554.7,56745
406,O100406,18-05-22,23-05-22,P0001,C0003,S031,16,4675.34,0.05,74805.44,61568
407,O100407,17-09-19,20-09-19,P0001,C0062,S020,14,4675.34,0.1,65454.76,53872
408,O100408,21-09-23,26-09-23,P0002,C0229,S037,16,12407.97,0,198527.52,147392
409,O100409,19-01-23,24-01-23,P0004,C0142,S008,8,22626.59,0.15,181012.72,144560
410,O100410,11-03-21,19-03-21,P0002,C0255,S007,4,12407.97,0.05,49631.88,36848
411,O100411,01-06-22,02-06-22,P0002,C0039,S022,13,12407.97,0.1,161303.61,119756
412,O100412,06-04-23,19-04-23,P0006,C0386,S019,11,4352.97,0.15,47882.67,35970
413,O100413,03-10-22,10-10-22,P0009,C0013,S041,20,26212.11,0.05,524242.2,361120
414,O100414,15-05-22,21-05-22,P0009,C0229,S001,20,26212.11,0.05,524242.2,361120
415,O100415,16-05-24,22-05-24,P0012,C0021,S033,6,8792.16,0.15,52752.96,32586
416,O100416,31-07-22,05-08-22,P0005,C0016,S020,16,17097.45,0.2,273559.2,224400
417,O100417,19-09-21,25-09-21,P0006,C0418,S021,13,4352.97,0.1,56588.61,42510
418,O100418,29-05-23,04-06-23,P0012,C0096,S050,4,8792.16,0.2,35168.64,21724
419,O100419,29-03-21,08-04-21,P0003,C0320,S040,18,7835.06,0.05,141031.08,85896
420,O100420,21-04-19,03-05-19,P0001,C0270,S010,15,4675.34,0.05,70130.1,57720
421,O100421,01-12-23,14-12-23,P0011,C0309,S039,10,681.98,0,6819.8,4120
422,O100422,03-08-23,14-08-23,P0008,C0364,S046,16,24525.84,0.05,392413.44,297440
423,O100423,25-05-22,29-05-22,P0007,C0470,S006,9,26164.34,0.05,235479.06,150831
424,O100424,30-09-23,13-10-23,P0008,C0496,S044,13,24525.84,0,318835.92,241670
425,O100425,14-01-24,24-01-24,P0004,C0299,S042,16,22626.59,0.2,362025.44,289120
426,O100426,30-06-23,09-07-23,P0010,C0483,S031,17,23177.55,0.15,394018.35,253623
427,O100427,31-05-19,13-06-19,P0011,C0324,S009,12,681.98,0.2,8183.76,4944
428,O100428,15-12-19,17-12-19,P0010,C0344,S016,8,23177.55,0.1,185420.4,119352
429,O100429,12-11-20,23-11-20,P0009,C0462,S033,20,26212.11,0,524242.2,361120
430,O100430,25-06-23,08-07-23,P0013,C0361,S004,11,15510.94,0.15,170620.34,124839
431,O100431,09-03-20,10-03-20,P0004,C0042,S041,4,22626.59,0.1,90506.36,72280
432,O100432,28-06-21,07-07-21,P0010,C0318,S042,17,23177.55,0.2,394018.35,253623
433,O100433,24-06-21,02-07-21,P0005,C0328,S034,12,17097.45,0.15,205169.4,168300
434,O100434,11-03-24,24-03-24,P0008,C0352,S042,19,24525.84,0.2,465990.96,353210
435,O100435,09-09-20,15-09-20,P0002,C0093,S002,1,12407.97,0.15,12407.97,9212
436,O100436,04-03-20,09-03-20,P0004,C0155,S010,14,22626.59,0,316772.26,252980
437,O100437,20-04-20,04-05-20,P0004,C0067,S011,5,22626.59,0.1,113132.95,90350
438,O100438,01-07-22,07-07-22,P0010,C0375,S002,15,23177.55,0.05,347663.25,223785
439,O100439,04-11-24,12-11-24,P0003,C0329,S008,12,7835.06,0.15,94020.72,57264
440,O100440,04-02-20,12-02-20,P0006,C0054,S039,15,4352.97,0.1,65294.55,49050
441,O100441,03-10-19,08-10-19,P0005,C0221,S045,2,17097.45,0,34194.9,28050
442,O100442,03-04-19,17-04-19,P0001,C0435,S017,11,4675.34,0,51428.74,42328
443,O100443,04-11-20,16-11-20,P0012,C0362,S041,8,8792.16,0.2,70337.28,43448
444,O100444,15-12-20,24-12-20,P0002,C0354,S035,6,12407.97,0.1,74447.82,55272
445,O100445,13-10-23,21-10-23,P0011,C0472,S008,8,681.98,0.15,5455.84,3296
446,O100446,25-01-21,28-01-21,P0010,C0012,S003,14,23177.55,0.15,324485.7,208866
447,O100447,30-04-19,12-05-19,P0010,C0394,S044,20,23177.55,0.05,463551,298380
448,O100448,16-01-24,26-01-24,P0011,C0441,S009,14,681.98,0.15,9547.72,5768
449,O100449,19-01-19,31-01-19,P0005,C0376,S038,7,17097.45,0.05,119682.15,98175
450,O100450,14-02-22,27-02-22,P0013,C0404,S007,3,15510.94,0.2,46532.82,34047
451,O100451,21-02-20,05-03-20,P0009,C0188,S020,18,26212.11,0.05,471817.98,325008
452,O100452,07-02-23,13-02-23,P0009,C0470,S035,7,26212.11,0.15,183484.77,126392
453,O100453,11-04-20,16-04-20,P0012,C0310,S014,16,8792.16,0.2,140674.56,86896
454,O100454,07-07-22,17-07-22,P0007,C0197,S010,13,26164.34,0.2,340136.42,217867
455,O100455,27-05-23,06-06-23,P0004,C0312,S009,4,22626.59,0.1,90506.36,72280
456,O100456,12-12-22,26-12-22,P0001,C0221,S021,15,4675.34,0.2,70130.1,57720
457,O100457,07-12-20,21-12-20,P0011,C0431,S037,10,681.98,0.2,6819.8,4120
458,O100458,14-12-19,25-12-19,P0005,C0362,S004,5,17097.45,0.1,85487.25,70125
459,O100459,27-04-20,01-05-20,P0003,C0474,S012,10,7835.06,0,78350.6,47720
460,O100460,19-01-21,25-01-21,P0013,C0417,S010,5,15510.94,0.2,77554.7,56745
461,O100461,11-05-23,18-05-23,P0005,C0356,S031,20,17097.45,0.05,341949,280500
462,O100462,21-04-23,28-04-23,P0007,C0069,S039,6,26164.34,0.15,156986.04,100554
463,O100463,10-12-20,19-12-20,P0006,C0324,S035,6,4352.97,0.15,26117.82,19620
464,O100464,29-03-22,01-04-22,P0003,C0322,S024,6,7835.06,0.1,47010.36,28632
465,O100465,22-01-24,01-02-24,P0003,C0075,S011,2,7835.06,0.1,15670.12,9544
466,O100466,09-02-19,17-02-19,P0005,C0248,S036,5,17097.45,0.05,85487.25,70125
467,O100467,22-04-23,01-05-23,P0006,C0127,S032,17,4352.97,0.15,74000.49,55590
468,O100468,03-08-23,14-08-23,P0004,C0152,S021,16,22626.59,0.15,362025.44,289120
469,O100469,24-12-23,01-01-24,P0008,C0275,S026,6,24525.84,0,147155.04,111540
470,O100470,07-05-19,20-05-19,P0007,C0248,S013,8,26164.34,0.1,209314.72,134072
471,O100471,14-05-19,19-05-19,P0011,C0455,S021,8,681.98,0.2,5455.84,3296
472,O100472,28-03-22,31-03-22,P0013,C0002,S011,15,15510.94,0.2,232664.1,170235
473,O100473,21-07-24,30-07-24,P0003,C0375,S002,17,7835.06,0,133196.02,81124
474,O100474,12-04-20,17-04-20,P0001,C0491,S021,18,4675.34,0.1,84156.12,69264
475,O100475,20-06-19,03-07-19,P0013,C0147,S040,15,15510.94,0.2,232664.1,170235
476,O100476,14-06-21,21-06-21,P0009,C0055,S018,4,26212.11,0.05,104848.44,72224
477,O100477,04-05-22,18-05-22,P0008,C0217,S016,2,24525.84,0.15,49051.68,37180
478,O100478,12-12-21,18-12-21,P0007,C0112,S031,3,26164.34,0.15,78493.02,50277
479,O100479,25-04-20,08-05-20,P0003,C0484,S019,8,7835.06,0.05,62680.48,38176
480,O100480,07-12-22,21-12-22,P0010,C0317,S043,20,23177.55,0.15,463551,298380
481,O100481,10-11-20,20-11-20,P0007,C0342,S012,5,26164.34,0.05,130821.7,83795
482,O100482,27-04-21,10-05-21,P0008,C0228,S024,2,24525.84,0.2,49051.68,37180
483,O100483,07-12-22,16-12-22,P0006,C0147,S047,9,4352.97,0.2,39176.73,29430
484,O100484,20-11-20,26-11-20,P0004,C0476,S018,10,22626.59,0.1,226265.9,180700
485,O100485,31-12-21,14-01-22,P0002,C0350,S008,17,12407.97,0,210935.49,156604
486,O100486,09-07-20,22-07-20,P0001,C0136,S046,14,4675.34,0,65454.76,53872
487,O100487,09-02-22,23-02-22,P0002,C0250,S044,5,12407.97,0.05,62039.85,46060
488,O100488,19-10-21,22-10-21,P0005,C0437,S039,11,17097.45,0.05,188071.95,154275
489,O100489,28-05-23,05-06-23,P0004,C0023,S025,5,22626.59,0.2,113132.95,90350
490,O100490,05-01-22,16-01-22,P0008,C0207,S006,14,24525.84,0.15,343361.76,260260
491,O100491,26-01-24,28-01-24,P0006,C0310,S025,3,4352.97,0.15,13058.91,9810
492,O100492,12-10-24,24-10-24,P0003,C0427,S035,9,7835.06,0.1,70515.54,42948
493,O100493,06-02-24,14-02-24,P0008,C0140,S027,11,24525.84,0.2,269784.24,204490
494,O100494,11-01-19,25-01-19,P0011,C0242,S009,3,681.98,0.15,2045.94,1236
495,O100495,07-01-23,21-01-23,P0006,C0266,S048,3,4352.97,0.2,13058.91,9810
496,O100496,18-06-23,22-06-23,P0010,C0007,S044,14,23177.55,0.05,324485.7,208866
497,O100497,19-07-24,24-07-24,P0002,C0028,S031,11,12407.97,0.1,136487.67,101332
498,O100498,15-10-22,24-10-22,P0007,C0230,S001,19,26164.34,0.05,497122.46,318421
499,O100499,10-06-24,23-06-24,P0006,C0090,S029,11,4352.97,0,47882.67,35970
500,O100500,08-07-19,10-07-19,P0003,C0210,S009,15,7835.06,0,117525.9,71580
501,O100501,23-05-20,06-06-20,P0013,C0026,S046,6,15510.94,0.15,93065.64,68094
502,O100502,13-02-24,14-02-24,P0004,C0142,S022,14,22626.59,0.05,316772.26,252980
503,O100503,24-06-20,05-07-20,P0005,C0302,S030,10,17097.45,0.05,170974.5,140250
504,O100504,27-01-22,29-01-22,P0004,C0464,S022,12,22626.59,0.1,271519.08,216840
505,O100505,04-12-19,10-12-19,P0011,C0261,S017,6,681.98,0,4091.88,2472
506,O100506,12-06-23,23-06-23,P0007,C0026,S034,10,26164.34,0.05,261643.4,167590
507,O100507,25-10-23,05-11-23,P0006,C0156,S046,3,4352.97,0,13058.91,9810
508,O100508,05-01-19,09-01-19,P0008,C0379,S046,16,24525.84,0,392413.44,297440
509,O100509,27-06-20,07-07-20,P0011,C0422,S008,8,681.98,0.2,5455.84,3296
510,O100510,28-12-23,29-12-23,P0005,C0134,S030,1,17097.45,0.1,17097.45,14025
511,O100511,08-05-20,22-05-20,P0001,C0010,S026,14,4675.34,0.05,65454.76,53872
512,O100512,10-05-24,12-05-24,P0007,C0454,S044,8,26164.34,0.15,209314.72,134072
513,O100513,01-01-20,13-01-20,P0004,C0236,S007,4,22626.59,0,90506.36,72280
514,O100514,07-07-22,13-07-22,P0005,C0066,S036,10,17097.45,0.05,170974.5,140250
515,O100515,17-04-23,30-04-23,P0005,C0276,S006,5,17097.45,0.05,85487.25,70125
516,O100516,08-10-19,17-10-19,P0005,C0305,S008,19,17097.45,0,324851.55,266475
517,O100517,03-11-20,11-11-20,P0009,C0054,S041,12,26212.11,0.05,314545.32,216672
518,O100518,12-09-20,19-09-20,P0002,C0120,S033,20,12407.97,0.15,248159.4,184240
519,O100519,08-06-21,10-06-21,P0007,C0038,S011,4,26164.34,0.05,104657.36,67036
520,O100520,19-05-20,29-05-20,P0008,C0315,S018,13,24525.84,0.1,318835.92,241670
521,O100521,25-10-23,31-10-23,P0007,C0451,S046,5,26164.34,0.05,130821.7,83795
522,O100522,08-02-22,19-02-22,P0011,C0342,S040,3,681.98,0.05,2045.94,1236
523,O100523,13-03-22,26-03-22,P0010,C0362,S012,1,23177.55,0.1,23177.55,14919
524,O100524,21-04-21,30-04-21,P0013,C0286,S011,20,15510.94,0.2,310218.8,226980
525,O100525,11-02-21,23-02-21,P0011,C0394,S025,13,681.98,0.1,8865.74,5356
526,O100526,12-08-19,25-08-19,P0008,C0223,S006,8,24525.84,0.15,196206.72,148720
527,O100527,30-04-23,02-05-23,P0007,C0281,S029,8,26164.34,0.15,209314.72,134072
528,O100528,18-10-19,27-10-19,P0009,C0161,S029,1,26212.11,0.1,26212.11,18056
529,O100529,20-07-22,23-07-22,P0012,C0467,S002,13,8792.16,0.2,114298.08,70603
530,O100530,20-09-23,26-09-23,P0012,C0060,S022,18,8792.16,0.05,158258.88,97758
531,O100531,13-04-24,26-04-24,P0002,C0451,S025,3,12407.97,0,37223.91,27636
532,O100532,04-10-19,05-10-19,P0006,C0355,S037,9,4352.97,0.05,39176.73,29430
533,O100533,13-06-19,14-06-19,P0005,C0404,S014,13,17097.45,0.2,222266.85,182325
534,O100534,19-03-22,30-03-22,P0001,C0056,S010,17,4675.34,0.15,79480.78,65416
535,O100535,01-10-23,13-10-23,P0010,C0492,S042,13,23177.55,0,301308.15,193947
536,O100536,17-09-20,22-09-20,P0008,C0282,S027,3,24525.84,0.1,73577.52,55770
537,O100537,20-11-19,29-11-19,P0012,C0278,S018,7,8792.16,0.05,61545.12,38017
538,O100538,31-08-22,07-09-22,P0010,C0328,S046,19,23177.55,0,440373.45,283461
539,O100539,24-06-22,06-07-22,P0006,C0148,S001,14,4352.97,0.05,60941.58,45780
540,O100540,26-08-19,30-08-19,P0006,C0047,S046,3,4352.97,0.15,13058.91,9810
541,O100541,20-04-20,28-04-20,P0002,C0442,S038,20,12407.97,0.2,248159.4,184240
542,O100542,14-08-19,19-08-19,P0012,C0099,S034,6,8792.16,0,52752.96,32586
543,O100543,21-02-19,05-03-19,P0005,C0278,S034,5,17097.45,0,85487.25,70125
544,O100544,02-11-20,10-11-20,P0012,C0112,S009,12,8792.16,0.2,105505.92,65172
545,O100545,19-10-24,01-11-24,P0002,C0025,S050,9,12407.97,0.05,111671.73,82908
546,O100546,04-03-23,07-03-23,P0002,C0239,S021,9,12407.97,0,111671.73,82908
547,O100547,01-05-19,07-05-19,P0009,C0368,S045,14,26212.11,0.1,366969.54,252784
548,O100548,15-11-24,17-11-24,P0006,C0463,S049,9,4352.97,0.2,39176.73,29430
549,O100549,12-11-19,20-11-19,P0003,C0282,S046,15,7835.06,0.2,117525.9,71580
550,O100550,15-01-23,16-01-23,P0003,C0250,S003,16,7835.06,0.2,125360.96,76352
551,O100551,14-11-20,20-11-20,P0009,C0254,S022,6,26212.11,0.1,157272.66,108336
552,O100552,26-02-20,07-03-20,P0001,C0146,S010,4,4675.34,0.05,18701.36,15392
553,O100553,15-09-24,16-09-24,P0005,C0477,S034,2,17097.45,0,34194.9,28050
554,O100554,28-09-21,29-09-21,P0013,C0385,S016,16,15510.94,0.1,248175.04,181584
555,O100555,18-04-23,21-04-23,P0008,C0403,S034,6,24525.84,0,147155.04,111540
556,O100556,14-09-23,18-09-23,P0003,C0277,S042,11,7835.06,0.05,86185.66,52492
557,O100557,01-09-23,13-09-23,P0012,C0386,S017,11,8792.16,0.1,96713.76,59741
558,O100558,16-11-19,26-11-19,P0002,C0288,S016,12,12407.97,0,148895.64,110544
559,O100559,18-08-24,29-08-24,P0003,C0219,S042,2,7835.06,0.05,15670.12,9544
560,O100560,03-07-21,16-07-21,P0013,C0428,S009,17,15510.94,0,263685.98,192933
561,O100561,01-07-23,03-07-23,P0006,C0490,S021,15,4352.97,0.1,65294.55,49050
562,O100562,26-06-22,02-07-22,P0005,C0069,S048,3,17097.45,0.2,51292.35,42075
563,O100563,14-02-24,15-02-24,P0005,C0398,S023,12,17097.45,0.05,205169.4,168300
564,O100564,09-04-22,19-04-22,P0010,C0362,S016,10,23177.55,0.2,231775.5,149190
565,O100565,20-09-21,28-09-21,P0005,C0041,S001,12,17097.45,0.2,205169.4,168300
566,O100566,13-07-24,26-07-24,P0006,C0489,S003,7,4352.97,0.2,30470.79,22890
567,O100567,01-10-21,04-10-21,P0008,C0182,S046,1,24525.84,0.15,24525.84,18590
568,O100568,08-04-19,12-04-19,P0013,C0074,S017,18,15510.94,0.1,279196.92,204282
569,O100569,09-02-19,15-02-19,P0013,C0398,S026,1,15510.94,0.15,15510.94,11349
570,O100570,13-06-22,15-06-22,P0008,C0208,S049,7,24525.84,0.2,171680.88,130130
571,O100571,02-09-21,09-09-21,P0006,C0190,S048,16,4352.97,0,69647.52,52320
572,O100572,06-08-20,18-08-20,P0009,C0240,S026,9,26212.11,0,235908.99,162504
